path,filename,extension,is_dir,size_bytes,modified,md5_hash,is_duplicate,recommendation,confidence,comment
\mnt\e\Jts\.install4j\stats.properties,stats.properties,.properties,False,285,2023-12-30T10:50:33.426000,6bb8973aaaee27264e2ae5b9dad32609,False,,,
\mnt\e\Jts\.install4j\user.jar,user.jar,.jar,False,75604,2023-12-30T10:50:33.426000,3342e601be6f4b34f06d52de9cf4f78e,False,,,
\mnt\e\Jts\.install4j\user,,,True,0,2023-12-30T10:50:33.452513,,False,,,
\mnt\e\Jts\.install4j\user\flatlaf.jar,flatlaf.jar,.jar,False,709187,2023-12-30T10:50:33.426000,0d7453fb6188a7774f4b34437d1fda87,False,,,
\mnt\e\Jts\.install4j\user\installer-custom.zip,installer-custom.zip,.zip,False,11297,2023-12-30T10:50:33.426000,c5278f01f04d0f13956163d9e7133728,False,,,
\mnt\e\Jts\charts,,,True,0,2021-05-01T09:28:00.237614,,False,,,
\mnt\e\Jts\charts\Annual.tpl,Annual.tpl,.tpl,False,6412,2021-05-01T09:28:00.236617,95dccaa45fbb6f0aba7ecd6a55bd959b,False,,,
\mnt\e\Jts\charts\Intraday.tpl,Intraday.tpl,.tpl,False,6411,2021-05-01T09:28:00.238611,37520b196fd38c354df96d5ed01ef31e,False,,,
\mnt\e\Jts\data,,,True,0,2023-12-30T10:50:32.410774,,False,,,
\mnt\e\Jts\data\audit.xsl,audit.xsl,.xsl,False,52128,2021-05-28T10:44:08,711bd5127587621039c98471f7a7d594,False,,,
\mnt\e\Jts\data\auditsummary.xsl,auditsummary.xsl,.xsl,False,47751,2021-05-28T10:44:28,8e4821b1861ebb8bd26c0697a0062534,False,,,
\mnt\e\Jts\ibgateway,,,True,0,2021-05-01T10:11:15.290977,,False,,,
\mnt\e\Jts\ibgateway\978,,,True,0,2021-05-01T10:11:35.813266,,False,,,
\mnt\e\Jts\ibgateway\978\ibgateway.vmoptions,ibgateway.vmoptions,.vmoptions,False,912,2021-05-01T10:11:35.813266,5d20856e7e499fb4ca4c71efadf31cb7,False,,,
\mnt\e\Jts\ibgateway\978\.install4j,,,True,0,2021-05-01T10:11:39.764551,,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\.installSuccess,.installSuccess,,False,1,2021-05-01T10:11:36.153860,5058f1af8388633f609cadb75a75dc9d,True,,,Duplicate of \mnt\e\Jts\.install4j\.installSuccess (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\autoUninstall.1,autoUninstall.1,.1,False,184,2021-05-01T10:11:39.742608,9a86c24f1ca9bd549c5dc1e1ad28673a,True,,,Duplicate of \mnt\e\Jts\.install4j\autoUninstall.1 (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4jparams.conf,i4jparams.conf,.conf,False,86138,2021-05-01T10:11:35.720000,846617bce0af11c6a82963efe4a1d440,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4jruntime.jar,i4jruntime.jar,.jar,False,1824350,2021-05-01T10:11:35.720000,ac63dd119fbce672ab93356b1ebd99c8,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_0_b4okpc.utf8,i4j_extf_0_b4okpc.utf8,.utf8,False,34423,2021-05-01T10:11:35.720000,b833e14ca542541bf28a5e93e5fad260,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_10_b4okpc.utf8,i4j_extf_10_b4okpc.utf8,.utf8,False,33852,2021-05-01T10:11:35.720000,ebf3e0b612f23657fffd065d7def4ee1,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_11_b4okpc.properties,i4j_extf_11_b4okpc.properties,.properties,False,791,2021-05-01T10:11:35.720000,3e97f1901bbb1b2a446120e994d81a69,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_11_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_12_b4okpc.utf8,i4j_extf_12_b4okpc.utf8,.utf8,False,32438,2021-05-01T10:11:35.720000,2fa6613ede61c0f125dd5b728118f931,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_13_b4okpc.properties,i4j_extf_13_b4okpc.properties,.properties,False,872,2021-05-01T10:11:35.720000,1386ef2f0bb237641ab8c50718fac9c2,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_13_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_14_b4okpc.utf8,i4j_extf_14_b4okpc.utf8,.utf8,False,32787,2021-05-01T10:11:35.720000,f002c7ba88a44ef025354136db327b93,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_15_b4okpc.utf8,i4j_extf_15_b4okpc.utf8,.utf8,False,38916,2021-05-01T10:11:35.720000,d0da277bce7d314a131e9495ecc06e92,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_16_b4okpc.properties,i4j_extf_16_b4okpc.properties,.properties,False,987,2021-05-01T10:11:35.720000,0b39bbc80235f3409b8b43136bf8319c,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_16_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_17_b4okpc.utf8,i4j_extf_17_b4okpc.utf8,.utf8,False,36743,2021-05-01T10:11:35.720000,dcbef3d3e09e4b128bd0958e62ff27b6,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_18_b4okpc.properties,i4j_extf_18_b4okpc.properties,.properties,False,1021,2021-05-01T10:11:35.720000,c635185abeecc06436e5d9decb7b6d32,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_18_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_19_b4okpc.utf8,i4j_extf_19_b4okpc.utf8,.utf8,False,48901,2021-05-01T10:11:35.720000,eee07f6d408a8c3648e15308855b0cb4,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_1_b4okpc.properties,i4j_extf_1_b4okpc.properties,.properties,False,1337,2021-05-01T10:11:35.720000,119130cc6e8964297763a6d991a91449,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_1_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_20_b4okpc.utf8,i4j_extf_20_b4okpc.utf8,.utf8,False,36810,2021-05-01T10:11:35.720000,5678af71f32b8bb3f18864310ff93e28,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_21_b4okpc.utf8,i4j_extf_21_b4okpc.utf8,.utf8,False,34848,2021-05-01T10:11:35.720000,f6476bbf494a20a9720c10887446c751,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_22_b4okpc.properties,i4j_extf_22_b4okpc.properties,.properties,False,935,2021-05-01T10:11:35.720000,32ce051a51b80b0b11e382fe8b9f5847,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_22_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_23_b4okpc.utf8,i4j_extf_23_b4okpc.utf8,.utf8,False,44191,2021-05-01T10:11:35.720000,aca241d493f0a06300d6c5d615eb990d,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_24_b4okpc.properties,i4j_extf_24_b4okpc.properties,.properties,False,2138,2021-05-01T10:11:35.720000,074a5a1434959f4cfc201bdcfdc95814,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_24_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_25_b4okpc.utf8,i4j_extf_25_b4okpc.utf8,.utf8,False,38559,2021-05-01T10:11:35.720000,43c8acfa87fc63b99bd27cfcfe79db96,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_26_b4okpc.utf8,i4j_extf_26_b4okpc.utf8,.utf8,False,34684,2021-05-01T10:11:35.720000,4107caea6d179208d7a37283cacb8385,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_27_b4okpc.properties,i4j_extf_27_b4okpc.properties,.properties,False,926,2021-05-01T10:11:35.720000,5abf259e607779d702a63530dfba3236,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_27_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_28_b4okpc.utf8,i4j_extf_28_b4okpc.utf8,.utf8,False,32406,2021-05-01T10:11:35.720000,6b6eaea3e1f5e13127426824a894e408,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_29_b4okpc.utf8,i4j_extf_29_b4okpc.utf8,.utf8,False,34747,2021-05-01T10:11:35.720000,b8d9726e590eec37d9e6afd95c19948a,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_2_b4okpc.utf8,i4j_extf_2_b4okpc.utf8,.utf8,False,28346,2021-05-01T10:11:35.720000,c442985200c45cc54053ddfe2ef2f8a9,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_30_b4okpc.utf8,i4j_extf_30_b4okpc.utf8,.utf8,False,37640,2021-05-01T10:11:35.720000,2d6efd10961463dfa6051c8a9374acab,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_31_b4okpc.utf8,i4j_extf_31_b4okpc.utf8,.utf8,False,35441,2021-05-01T10:11:35.720000,36d661e102d1a7a4b7144032dba9865c,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_31_1fkviev.utf8 (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_32_b4okpc.properties,i4j_extf_32_b4okpc.properties,.properties,False,1075,2021-05-01T10:11:35.720000,3a27f83c4271239a59ce0c8a7c935c93,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_32_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_33_b4okpc.utf8,i4j_extf_33_b4okpc.utf8,.utf8,False,37406,2021-05-01T10:11:35.720000,9480db7054ea852c7c1706f23e511003,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_34_b4okpc.utf8,i4j_extf_34_b4okpc.utf8,.utf8,False,53098,2021-05-01T10:11:35.720000,3f64a331b9707f603f541bc72f45c355,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_35_b4okpc.properties,i4j_extf_35_b4okpc.properties,.properties,False,3187,2021-05-01T10:11:35.720000,5428783d2d9175ad4f623246706e1876,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_35_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_36_b4okpc.utf8,i4j_extf_36_b4okpc.utf8,.utf8,False,36290,2021-05-01T10:11:35.720000,1f01b66ed2f9619f2e956481aac6c5fe,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_37_b4okpc.properties,i4j_extf_37_b4okpc.properties,.properties,False,930,2021-05-01T10:11:35.720000,81a3a49ed21a404d4b37a2e7da81830a,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_37_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_38_b4okpc.utf8,i4j_extf_38_b4okpc.utf8,.utf8,False,31905,2021-05-01T10:11:35.720000,5d8bef611dd988cf10e1fd3895e3cedf,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_39_b4okpc.utf8,i4j_extf_39_b4okpc.utf8,.utf8,False,37535,2021-05-01T10:11:35.720000,55f1d3231ba5bb9dfefe2cf0de68eaf5,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_3_b4okpc.properties,i4j_extf_3_b4okpc.properties,.properties,False,1034,2021-05-01T10:11:35.720000,f556321be3e916ea176ac12627705aaf,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_3_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_40_b4okpc_czgnkz.ico,i4j_extf_40_b4okpc_czgnkz.ico,.ico,False,146982,2021-05-01T10:11:35.720000,fcf9b718e74d0fc65789dd943014bd3c,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_41_b4okpc_d36cl.png,i4j_extf_41_b4okpc_d36cl.png,.png,False,955,2021-05-01T10:11:35.720000,0618af88a9eabfd1dac8baac7e717834,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_42_b4okpc_18gg8kx.png,i4j_extf_42_b4okpc_18gg8kx.png,.png,False,9202,2021-05-01T10:11:35.720000,05658e9be759d303893d0af89025fd05,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_48_1fkviev_18gg8kx.png (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_42_b4okpc_18gg8kx@2x.png,i4j_extf_42_b4okpc_18gg8kx@2x.png,.png,False,15419,2021-05-01T10:11:35.720000,5e164b13ac0b85b81d2c2156bfdfcfa1,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_48_1fkviev_18gg8kx@2x.png (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_4_b4okpc.utf8,i4j_extf_4_b4okpc.utf8,.utf8,False,27656,2021-05-01T10:11:35.720000,d5e3c7125429802a6a622be4d1c87dc7,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_5_b4okpc.properties,i4j_extf_5_b4okpc.properties,.properties,False,1034,2021-05-01T10:11:35.720000,fe825192eb320ed9ed85efbaa928e84c,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_5_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_6_b4okpc.utf8,i4j_extf_6_b4okpc.utf8,.utf8,False,34260,2021-05-01T10:11:35.720000,158aef557919023146af48e6f14f7a4a,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_7_b4okpc.utf8,i4j_extf_7_b4okpc.utf8,.utf8,False,33730,2021-05-01T10:11:35.720000,092149e4e7f41c3bb69d71ad44a40505,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_8_b4okpc.properties,i4j_extf_8_b4okpc.properties,.properties,False,1202,2021-05-01T10:11:35.720000,48f6aabc3f93831b585a65cecfcc8b0c,True,,,Duplicate of \mnt\e\Jts\.install4j\i4j_extf_8_1fkviev.properties (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_9_b4okpc.utf8,i4j_extf_9_b4okpc.utf8,.utf8,False,32114,2021-05-01T10:11:35.720000,c792d6d4b5fb84e76e3d624c78bf7b15,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\install.prop,install.prop,.prop,False,163,2021-05-01T10:11:39.742608,2ab25954371b21273bbce93fccbca163,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\installer.ico,installer.ico,.ico,False,15749,2021-05-01T10:11:35.720000,942198610143ba95a198c7ed48b066b8,True,,,Duplicate of \mnt\e\Jts\.install4j\installer.ico (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\inst_jre.cfg,inst_jre.cfg,.cfg,False,62,2021-05-01T10:11:35.714000,f10ff4ea8b200d0497a6fc2ad1aa82f6,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\MessagesDefault,MessagesDefault,,False,34423,2021-05-01T10:11:35.720000,b833e14ca542541bf28a5e93e5fad260,True,,,Duplicate of \mnt\e\Jts\ibgateway\978\.install4j\i4j_extf_0_b4okpc.utf8 (same drive)
\mnt\e\Jts\ibgateway\978\.install4j\response.varfile,response.varfile,.varfile,False,308,2021-05-01T10:11:39.743606,54a9b53c3a785b6498365f395e612cd0,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\stats.properties,stats.properties,.properties,False,320,2021-05-01T10:11:35.720000,362eef83086ae107fd7f7b8004cf24aa,False,,,
\mnt\e\Jts\ibgateway\978\.install4j\user.jar,user.jar,.jar,False,26739,2021-05-01T10:11:35.720000,70c798c4c60b56b8ac79200aa8d73a29,False,,,
\mnt\e\Jts\ibgateway\978\jars,,,True,0,2021-05-01T10:11:35.696608,,False,,,
\mnt\e\Jts\ibgateway\978\jars\jts4launch-978.jar,jts4launch-978.jar,.jar,False,68067036,2021-04-28T22:49:00,288da1852d6fa402da31f249908768e2,False,,,
\mnt\e\Jts\ibgateway\978\jars\locales.jar,locales.jar,.jar,False,114646,2019-11-07T10:30:14,76a05939dd64dd7dc9e5a962f9b1e34f,False,,,
\mnt\e\Jts\ibgateway\978\jars\log4j-api-2.5.jar,log4j-api-2.5.jar,.jar,False,146636,2021-03-24T14:14:42,f2d4b1dca8498b905c226d567ec95b24,False,,,
\mnt\e\Jts\ibgateway\978\jars\log4j-core-2.5.jar,log4j-core-2.5.jar,.jar,False,1104048,2021-03-24T14:14:42,9c6d893c92c823074a1c7a843fd169d9,False,,,
\mnt\e\Jts\ibgateway\978\jars\total-2018.jar,total-2018.jar,.jar,False,10548551,2018-08-30T16:52:04,30ca950d5ed96bd6bb1701a5743225e1,False,,,
\mnt\e\Jts\ibgateway\978\jars\twslaunch-978.jar,twslaunch-978.jar,.jar,False,2982594,2021-04-28T23:33:46,8db155b7c5bedc497551a40f929f7213,False,,,
\mnt\e\Jts\ibgateway\978\jars\twslaunch-install4j-1.10.jar,twslaunch-install4j-1.10.jar,.jar,False,14652,2021-03-24T14:13:50,eec8415d2390fb171943bacba74a0c8b,False,,,
\mnt\e\Jts\jars,,,True,0,2023-12-30T10:50:45.192273,,False,,,
\mnt\e\Jts\jars\jackson-core-2.12.3.jar,jackson-core-2.12.3.jar,.jar,False,365220,2023-12-30T10:50:34.116000,2f2db39bffd7e5ec8648977a740b870f,False,,,
\mnt\e\Jts\jars\jts4launch-1019_1702416634000.dat,jts4launch-1019_1702416634000.dat,.dat,False,75531552,2023-12-12T16:30:34,22c4cf3b042652bfc69fa771e208f68c,False,,,
\mnt\e\Jts\jars\jts4launch-978_1619664540000.dat,jts4launch-978_1619664540000.dat,.dat,False,69673331,2021-04-28T22:49:00,dd6920d8eedbaa97a0d9183ab5e54154,False,,,
\mnt\e\Jts\jars\jts4launch-981_1652387610000.dat,jts4launch-981_1652387610000.dat,.dat,False,71521734,2022-05-12T16:33:30,73f242cea06fcb235bc249bb7f666b61,False,,,
\mnt\e\Jts\jars\jxbrowser-7.10_1599078810000.dat,jxbrowser-7.10_1599078810000.dat,.dat,False,9576685,2020-09-02T16:33:30,6a6f6a225cd79ed4515568f94340e67f,False,,,
\mnt\e\Jts\jars\jxbrowser-7.26_1658518239000.dat,jxbrowser-7.26_1658518239000.dat,.dat,False,12205420,2022-07-22T15:30:39,37b3a48a512ce80b2bd067d2b1c99442,False,,,
\mnt\e\Jts\jars\jxbrowser-swing-7.10_1599078810000.dat,jxbrowser-swing-7.10_1599078810000.dat,.dat,False,140955,2020-09-02T16:33:30,1a0c80a5f1949445c648318414dc828d,False,,,
\mnt\e\Jts\jars\jxbrowser-swing-7.26_1658518242000.dat,jxbrowser-swing-7.26_1658518242000.dat,.dat,False,193790,2022-07-22T15:30:42,c534e9be47b42cf0bc77be629b1ce855,False,,,
\mnt\e\Jts\jars\jxbrowser-win64-7.10_1599078811000.dat,jxbrowser-win64-7.10_1599078811000.dat,.dat,False,65926773,2020-09-02T16:33:31,8cb57f5404b398934bf1900acd01ff57,False,,,
\mnt\e\Jts\jars\jxbrowser-win64-7.26_1658518243000.dat,jxbrowser-win64-7.26_1658518243000.dat,.dat,False,78244290,2022-07-22T15:30:43,9d7bb13849af6e053d2fab93dafe240b,False,,,
\mnt\e\Jts\jars\locales.jar,locales.jar,.jar,False,114646,2019-11-07T10:30:14,76a05939dd64dd7dc9e5a962f9b1e34f,True,,,Duplicate of \mnt\e\Jts\ibgateway\978\jars\locales.jar (same drive)
\mnt\e\Jts\jars\log4j-api-2.12.0.jar,log4j-api-2.12.0.jar,.jar,False,273454,2021-09-17T15:24:45.884000,a38f199c31b313fbfc39e8514151f02d,False,,,
\mnt\e\Jts\jars\log4j-api-2.17.1.jar,log4j-api-2.17.1.jar,.jar,False,301872,2022-02-16T17:42:21.913000,dfd5f2d81aba31583ee87fe16c7b78f8,False,,,
\mnt\e\Jts\jars\log4j-api-2.5.jar,log4j-api-2.5.jar,.jar,False,146636,2021-03-24T14:14:42,f2d4b1dca8498b905c226d567ec95b24,True,,,Duplicate of \mnt\e\Jts\ibgateway\978\jars\log4j-api-2.5.jar (same drive)
\mnt\e\Jts\jars\log4j-core-2.12.0.jar,log4j-core-2.12.0.jar,.jar,False,1667294,2021-09-17T15:24:45.730000,7943c49b634b404144557181f550a59c,False,,,
\mnt\e\Jts\jars\log4j-core-2.17.1.jar,log4j-core-2.17.1.jar,.jar,False,1790452,2022-02-16T17:42:22.103000,8d2f5c52700336dae846b2c3ecde7a6e,False,,,
\mnt\e\Jts\jars\log4j-core-2.5.jar,log4j-core-2.5.jar,.jar,False,1104048,2021-03-24T14:14:42,9c6d893c92c823074a1c7a843fd169d9,True,,,Duplicate of \mnt\e\Jts\ibgateway\978\jars\log4j-core-2.5.jar (same drive)
\mnt\e\Jts\jars\total-2018_1535662324000.dat,total-2018_1535662324000.dat,.dat,False,10698511,2018-08-30T16:52:04,35d108565652b3eb9d0e8e087d5528bc,False,,,
\mnt\e\Jts\jars\total-2020_1585757552000.dat,total-2020_1585757552000.dat,.dat,False,10753893,2020-04-01T12:12:32,138cee32cd26cba553f5cb77039bb5ea,False,,,
\mnt\e\Jts\jars\twslaunch-1019.jar,twslaunch-1019.jar,.jar,False,4248762,2023-12-12T16:30:34,69008f438c1be11a64b0760e01d941d8,False,,,
\mnt\e\Jts\jars\twslaunch-978.jar,twslaunch-978.jar,.jar,False,2982594,2021-04-28T22:50:58,60a2daf0f7c9be819f584eea6634fe25,False,,,
\mnt\e\Jts\jars\twslaunch-981.jar,twslaunch-981.jar,.jar,False,4545283,2022-05-12T16:39:58,967001068a7ad905fba045a21481d781,False,,,
\mnt\e\Jts\jars\twslaunch-install4j-1.10.jar,twslaunch-install4j-1.10.jar,.jar,False,14719,2021-09-17T15:24:45.982000,b5f1a8c5328c40512a7d757571159d0d,False,,,
\mnt\e\Jts\jars\twslaunch-install4j-1.11.jar,twslaunch-install4j-1.11.jar,.jar,False,14719,2022-06-06T17:03:05.899000,0b0047b19c121fe9ba65b4fdb7ca2821,False,,,
\mnt\e\Jts\jars\twslaunch-install4j-1.12.jar,twslaunch-install4j-1.12.jar,.jar,False,14786,2023-12-30T10:50:34.375000,be11fe6f1aa640331e8bbe91076b991d,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli,,,True,0,2023-12-30T19:06:43.666348,,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\239-0-1200x1000-en.jpg,239-0-1200x1000-en.jpg,.jpg,False,342585,2023-12-30T10:50:58.003614,aa554f320557ad94c935489ef60259f1,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\ad.dat,ad.dat,.dat,False,110,2022-06-06T17:03:45.162092,06482d56ecd58d7570183f1467b9c5dc,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\ad.locator,ad.locator,.locator,False,642,2023-12-30T10:50:58.247706,6a54c15412740299a26657909b361ddd,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\audit.20231230.105126.ibgzenc,audit.20231230.105126.ibgzenc,.ibgzenc,False,531,2023-12-30T19:06:43.701262,159cd9f8e4c191c078bb0bb6187e90a4,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\ibgateway.20220606.170126.ibgzenc,ibgateway.20220606.170126.ibgzenc,.ibgzenc,False,1711,2022-06-06T17:02:38.753071,7bb42a5e3b6ef8fadb5832a986f072ae,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\jxbrowser.ibgzenc,jxbrowser.ibgzenc,.ibgzenc,False,125299,2023-12-30T19:06:43.709239,0757411cc6fbd01bbb61a135f74cbbf0,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\language.jar,language.jar,.jar,False,8830206,2023-12-28T02:26:55,957ea0236e4ce4d8ee772bbcf757cf75,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\loadscreen_benchmarker.png,loadscreen_benchmarker.png,.png,False,132434,2022-06-06T17:03:45.285761,9de994f08e20b2bca9b7571172195d5d,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\Mon.rul,Mon.rul,.rul,False,10543,2022-06-06T17:05:04.817332,98e45a8d9d43ff02e7471d3ca6024fd1,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\Mon.trd,Mon.trd,.trd,False,907,2022-06-06T17:05:05.003836,49025deb52aa2ae46b078b9db93ba898,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\nia2.properties,nia2.properties,.properties,False,104,2023-12-30T19:06:43.561708,039c19a28076b27b871192b252419b74,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\nia2.properties.bak,nia2.properties.bak,.bak,False,104,2023-12-30T10:56:52.584226,ca3d1babfb5215f95ca7ccd0aff08e22,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\nia2.script,nia2.script,.script,False,3517,2023-12-30T19:06:43.555724,3cd9b2368ae08ec30e2dcaa28868345d,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\nia2.script.bak,nia2.script.bak,.bak,False,3517,2023-12-30T10:56:52.580213,3cd9b2368ae08ec30e2dcaa28868345d,True,,,Duplicate of \mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\nia2.script (same drive)
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\research.png,research.png,.png,False,254247,2021-05-01T09:28:01.552066,3c3e3c568c84cce97fdf8222ccd35bb6,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\Sat.rul,Sat.rul,.rul,False,6271,2023-12-30T19:06:43.462654,f915ca498cd160df35ca347b4ce1d1b0,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\seqNum.dat,seqNum.dat,.dat,False,10,2022-06-06T17:03:55.398716,372ba7d89720a746edfa1aa9cf6eabf9,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\tws.20231230.105111.ibgzenc,tws.20231230.105111.ibgzenc,.ibgzenc,False,156655,2023-12-30T19:06:43.708241,e7637ab1afd2d9dcca9aa75f43dc3994,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\tws.Sat.xml,tws.Sat.xml,.xml,False,153983,2023-12-30T19:06:43.438718,96f3661c8049017c291794ac18c4c625,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\tws.xml,tws.xml,.xml,False,153983,2023-12-30T19:06:43.097480,96f3661c8049017c291794ac18c4c625,True,,,Duplicate of \mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\tws.Sat.xml (same drive)
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\Wed.rul,Wed.rul,.rul,False,11119,2022-02-16T17:52:38.676634,c8aaa792d25050ee21f2cb615ea18ed7,False,,,
\mnt\e\Jts\lofccjbifbkiigdohkocehlifihfkamiddeigoli\Wed.trd,Wed.trd,.trd,False,2503,2022-02-16T17:52:38.877281,ff1724ecf35e57e11380c98677b48f08,False,,,
